iso,region,umd_tree_cover_loss__year,umd_tree_cover_loss__ha,gfw_gross_emissions_co2e_all_gases__Mg,area_ha_total,percentage_adjusted
BTN,Bhutan,2013,485.3524158,265955.9248,3814000,0.012725548
BTN,Bhutan,2014,1229.151313,709758.7335,3814000,0.032227355
BTN,Bhutan,2015,746.5236082,388520.6519,3814000,0.019573246
BTN,Bhutan,2016,1962.952323,1108109.991,3814000,0.051467025
BTN,Bhutan,2017,1972.244379,1130485.003,3814000,0.051710655
BTN,Bhutan,2018,1240.06449,721059.8952,3814000,0.03251349
BTN,Bhutan,2019,819.5852354,451582.5215,3814000,0.021488863
BTN,Bhutan,2020,1288.374488,708758.7005,3814000,0.033780139
BOL,Bolivia,2001,140321.2605,62226665.08,108330000,0.129531303
BOL,Bolivia,2002,178807.9712,79062641.46,108330000,0.165058591
BOL,Bolivia,2003,163759.0988,77610109.16,108330000,0.151166896
BOL,Bolivia,2004,203251.4841,89553367.51,108330000,0.187622528
BOL,Bolivia,2005,250748.3272,116816315.5,108330000,0.231467116
BOL,Bolivia,2006,216314.8215,98494198.15,108330000,0.199681364
BOL,Bolivia,2007,189952.9201,91331602.56,108330000,0.175346552
BOL,Bolivia,2008,369850.5606,155287068.8,108330000,0.341411022
BOL,Bolivia,2009,225270.2916,96422356.09,108330000,0.207948206
BOL,Bolivia,2010,451759.1743,206149259.3,108330000,0.4170213
BOL,Bolivia,2011,330239.2107,144096683.1,108330000,0.304845574
BOL,Bolivia,2012,273544.0107,125976551.6,108330000,0.252509933
BOL,Bolivia,2013,179822.511,79563655.5,108330000,0.165995118
BOL,Bolivia,2014,256901.3982,119715013.2,108330000,0.237147049
BOL,Bolivia,2015,166275.2537,72960608.07,108330000,0.153489572
BOL,Bolivia,2016,470600.8214,210898999.5,108330000,0.434414125
BOL,Bolivia,2017,463194.4714,215167347.2,108330000,0.427577284
BOL,Bolivia,2018,301855.8181,137302307.7,108330000,0.278644713
BOL,Bolivia,2019,852089.8685,300610806.8,108330000,0.786568696
BOL,Bolivia,2020,429780.2985,192249757.4,108330000,0.396732483
BIH,Bosnia and Herzegovina,2001,1496.107105,614342.3628,5120000,0.029220842
BIH,Bosnia and Herzegovina,2002,692.6588558,268665.9691,5120000,0.013528493
BIH,Bosnia and Herzegovina,2003,307.8114117,123325.1281,5120000,0.006011942
BIH,Bosnia and Herzegovina,2004,4121.820011,1609781.8,5120000,0.080504297
BIH,Bosnia and Herzegovina,2005,573.6156294,255022.3048,5120000,0.01120343
BIH,Bosnia and Herzegovina,2006,535.9688348,233913.9635,5120000,0.010468141
BIH,Bosnia and Herzegovina,2007,2681.522459,759222.7256,5120000,0.052373486
BIH,Bosnia and Herzegovina,2008,1551.788318,596122.8815,5120000,0.030308366
BIH,Bosnia and Herzegovina,2009,1296.334775,553602.7575,5120000,0.025319039
BIH,Bosnia and Herzegovina,2010,910.6377057,435860.7955,5120000,0.017785893
BIH,Bosnia and Herzegovina,2011,970.6150882,442537.2304,5120000,0.018957326
BIH,Bosnia and Herzegovina,2012,2433.756924,993815.0437,5120000,0.047534315
BIH,Bosnia and Herzegovina,2013,2574.006261,1049695.08,5120000,0.05027356
BIH,Bosnia and Herzegovina,2014,1789.544495,957639.6817,5120000,0.034952041
BIH,Bosnia and Herzegovina,2015,580.5048923,293991.4124,5120000,0.011337986
BIH,Bosnia and Herzegovina,2016,2307.979526,1295324.413,5120000,0.045077725
BIH,Bosnia and Herzegovina,2017,1339.314768,666095.4083,5120000,0.026158492
BIH,Bosnia and Herzegovina,2018,2673.670805,1456809.561,5120000,0.052220133
BIH,Bosnia and Herzegovina,2019,1232.210397,716235.2922,5120000,0.024066609
BIH,Bosnia and Herzegovina,2020,1842.071175,1022054.358,5120000,0.035977953
BWA,Botswana,2001,130.9838815,21149.78394,56673000,0.000231122
BWA,Botswana,2002,22.78899863,3562.059112,56673000,4.02114E-05
BWA,Botswana,2003,8.572551344,1354.153322,56673000,1.51263E-05
BWA,Botswana,2004,50.65776501,7437.796099,56673000,8.93861E-05
BWA,Botswana,2005,49.09584397,7760.06806,56673000,8.663E-05
BWA,Botswana,2006,40.10784404,6642.712652,56673000,7.07706E-05
BWA,Botswana,2007,33.55963859,5734.38818,56673000,5.92163E-05
BWA,Botswana,2008,26.06325586,4530.42971,56673000,4.59888E-05
BWA,Botswana,2009,41.32463148,7409.823738,56673000,7.29177E-05
BWA,Botswana,2010,30.49984232,6265.368266,56673000,5.38172E-05
BWA,Botswana,2011,21.43335793,3806.151763,56673000,3.78193E-05
BWA,Botswana,2012,15.78723676,2775.054792,56673000,2.78567E-05
BWA,Botswana,2013,14.12186352,3355.098755,56673000,2.49182E-05
BWA,Botswana,2014,15.52435011,5040.938499,56673000,2.73929E-05
BWA,Botswana,2016,0.727647686,165.0690092,56673000,1.28394E-06
BWA,Botswana,2017,1.157179653,256.0766986,56673000,2.04185E-06
BWA,Botswana,2018,2.624943873,760.2811166,56673000,4.63174E-06
BWA,Botswana,2019,0.072190667,16.04371048,56673000,1.27381E-07
BWA,Botswana,2020,1.815258092,357.7229503,56673000,3.20304E-06
BRA,Brazil,2001,2746361.557,1177964711,835814000,0.328585254
BRA,Brazil,2002,3507049.44,1611051645,835814000,0.419596877
BRA,Brazil,2003,3248526.734,1478305311,835814000,0.388666227
BRA,Brazil,2004,3848770.79,1884753108,835814000,0.460481733
BRA,Brazil,2005,3486562.705,1816124252,835814000,0.417145765
BRA,Brazil,2006,2876804.747,1460418720,835814000,0.344191979
BRA,Brazil,2007,2621820.178,1280186889,835814000,0.313684645
BRA,Brazil,2008,2444308.038,1243626808,835814000,0.29244641
BRA,Brazil,2009,1817901.233,941143962.1,835814000,0.217500692
BRA,Brazil,2010,2688896.176,1385966799,835814000,0.321709875
BRA,Brazil,2011,1923363.695,1035820338,835814000,0.230118626
BRA,Brazil,2012,2918633.141,1516838371,835814000,0.349196489
BRA,Brazil,2013,1945506.253,1093546396,835814000,0.232767847
BRA,Brazil,2014,2693134.295,1563108507,835814000,0.32221694
BRA,Brazil,2015,2222772.418,1398101594,835814000,0.265941037
BRA,Brazil,2016,5378844.035,3306076820,835814000,0.643545578
BRA,Brazil,2017,4519833.171,2711123719,835814000,0.540770216
BRA,Brazil,2018,2948462.08,1871296362,835814000,0.352765338
BRA,Brazil,2019,2696748.799,1740522346,835814000,0.322649393
BRA,Brazil,2020,3291391.787,1961237561,835814000,0.393794766
VGB,British Virgin Islands,2001,4.092501168,1572.025199,15000,0.027283341
VGB,British Virgin Islands,2002,2.996441556,1165.231909,15000,0.019976277
VGB,British Virgin Islands,2003,1.82742184,623.4943882,15000,0.012182812
VGB,British Virgin Islands,2004,2.630956387,955.4088923,15000,0.017539709
VGB,British Virgin Islands,2005,3.727422079,1429.641577,15000,0.024849481
VGB,British Virgin Islands,2006,2.777119089,986.3369398,15000,0.018514127
VGB,British Virgin Islands,2007,6.138666342,2315.675383,15000,0.040924442
VGB,British Virgin Islands,2008,7.015289458,2590.736583,15000,0.046768596
VGB,British Virgin Islands,2009,5.188663247,2225.828158,15000,0.034591088
VGB,British Virgin Islands,2010,3.946225116,1736.09945,15000,0.026308167
VGB,British Virgin Islands,2011,15.3467351,6304.316459,15000,0.102311567
VGB,British Virgin Islands,2012,0.877064464,401.7002624,15000,0.005847096
VGB,British Virgin Islands,2013,2.777000663,945.7783239,15000,0.018513338
VGB,British Virgin Islands,2014,0.511468726,169.6886571,15000,0.003409792
VGB,British Virgin Islands,2016,2.850242975,1368.929028,15000,0.01900162
VGB,British Virgin Islands,2017,229.3625617,100147.8119,15000,1.529083745
VGB,British Virgin Islands,2018,6.212367641,2628.670256,15000,0.041415784
VGB,British Virgin Islands,2019,0.876992089,343.2445074,15000,0.005846614
VGB,British Virgin Islands,2020,0.07308887,27.51947642,15000,0.000487259
BRN,Brunei,2001,1244.453823,831201.9305,527000,0.236139245
BRN,Brunei,2002,1088.845597,729818.715,527000,0.206612068
BRN,Brunei,2003,799.1767213,512986.103,527000,0.151646437
BRN,Brunei,2004,1197.136196,813831.1793,527000,0.227160569
BRN,Brunei,2005,1278.318599,852682.3993,527000,0.242565199
BRN,Brunei,2006,1013.514425,696249.991,527000,0.192317728
BRN,Brunei,2007,1564.832815,1012152.802,527000,0.296932223
BRN,Brunei,2008,1299.95055,977458.8784,527000,0.246669934
BRN,Brunei,2009,2169.473926,1484703.396,527000,0.411664882
BRN,Brunei,2010,966.9865201,694413.9417,527000,0.183488903
BRN,Brunei,2011,2620.363235,1957783.262,527000,0.497222625
BRN,Brunei,2012,1836.782867,1287172.948,527000,0.348535648
BRN,Brunei,2013,888.3253656,627492.1973,527000,0.168562688
BRN,Brunei,2014,2224.705898,1482735.482,527000,0.422145332
BRN,Brunei,2015,1761.270631,1070897.698,527000,0.334206951
BRN,Brunei,2016,2572.584128,1619019.498,527000,0.488156381
BRN,Brunei,2017,944.7101789,671480.2164,527000,0.179261894
BRN,Brunei,2018,806.6344308,553305.3184,527000,0.153061562
BRN,Brunei,2019,1168.534273,737673.4358,527000,0.221733259
BRN,Brunei,2020,1166.427569,759209.067,527000,0.221333504
BGR,Bulgaria,2001,8202.319112,2319643.163,10856000,0.075555629
BGR,Bulgaria,2002,4638.738812,1208099.024,10856000,0.042729724
BGR,Bulgaria,2003,5198.715558,1636565.484,10856000,0.047887947
BGR,Bulgaria,2004,8170.466307,2641869.02,10856000,0.075262217
BGR,Bulgaria,2005,6566.710561,2310517.552,10856000,0.060489228
BGR,Bulgaria,2006,5171.123841,1770056.903,10856000,0.047633786
BGR,Bulgaria,2007,9557.281925,3273236.595,10856000,0.088036864
BGR,Bulgaria,2008,6448.134767,2235116.611,10856000,0.059396967
BGR,Bulgaria,2009,6099.640914,2295081.684,10856000,0.056186818
BGR,Bulgaria,2010,3569.08976,1415610.508,10856000,0.032876656
BGR,Bulgaria,2011,3331.690642,1337834.14,10856000,0.030689855
BGR,Bulgaria,2012,9977.505725,3849428.851,10856000,0.091907754
BGR,Bulgaria,2013,3692.76314,1517084.098,10856000,0.034015873
BGR,Bulgaria,2014,6688.56414,2884068.379,10856000,0.061611681
BGR,Bulgaria,2015,7293.179859,3259537.387,10856000,0.067181097
BGR,Bulgaria,2016,7394.538858,3493938.91,10856000,0.068114765
BGR,Bulgaria,2017,7687.856635,3377115.72,10856000,0.07081666
BGR,Bulgaria,2018,9753.980071,4577324.035,10856000,0.089848748
BGR,Bulgaria,2019,4125.248048,1967277.336,10856000,0.037999706
BGR,Bulgaria,2020,4795.099953,2252839.149,10856000,0.044170044
BFA,Burkina Faso,2001,59.47710511,14104.9991,27360000,0.000217387
BFA,Burkina Faso,2002,4.3029109,1021.247988,27360000,1.5727E-05
BFA,Burkina Faso,2003,2.038243484,487.3827115,27360000,7.44972E-06
BFA,Burkina Faso,2004,8.605090964,2140.890343,27360000,3.14514E-05
BFA,Burkina Faso,2005,16.907762,4263.066911,27360000,6.17974E-05
BFA,Burkina Faso,2006,4.757071365,1174.100746,27360000,1.7387E-05
BFA,Burkina Faso,2007,2.868084606,762.007103,27360000,1.04828E-05
BFA,Burkina Faso,2008,4.757499022,1228.942915,27360000,1.73885E-05
BFA,Burkina Faso,2009,4.531714429,1207.094779,27360000,1.65633E-05
BFA,Burkina Faso,2010,6.957261039,1835.907066,27360000,2.54286E-05
BFA,Burkina Faso,2011,15.31876527,4150.740842,27360000,5.59896E-05
BFA,Burkina Faso,2012,0.377733864,92.52631138,27360000,1.38061E-06
BFA,Burkina Faso,2013,0.226484287,62.79496073,27360000,8.27793E-07
BDI,Burundi,2001,1417.246957,476065.518,2568000,0.055188744
BDI,Burundi,2002,986.9362126,308394.2995,2568000,0.038432096
BDI,Burundi,2003,1325.183318,486963.0104,2568000,0.051603712
BDI,Burundi,2004,613.8788333,200084.9667,2568000,0.023904939
BDI,Burundi,2005,985.3796719,339699.9728,2568000,0.038371483
BDI,Burundi,2006,343.5676257,117454.0315,2568000,0.013378802
BDI,Burundi,2007,1861.686871,667914.6672,2568000,0.072495595
BDI,Burundi,2008,1999.445333,683303.5173,2568000,0.077860021
BDI,Burundi,2009,882.7760185,312982.6071,2568000,0.034376013
BDI,Burundi,2010,1904.664687,710016.9418,2568000,0.074169186
BDI,Burundi,2011,960.5865305,382522.6885,2568000,0.037406018
BDI,Burundi,2012,871.1629204,325789.0581,2568000,0.03392379
BDI,Burundi,2013,1405.646047,543665.0331,2568000,0.054736996
BDI,Burundi,2014,2047.240182,800930.6474,2568000,0.079721191
BDI,Burundi,2015,1458.37852,609564.2187,2568000,0.056790441
BDI,Burundi,2016,1575.87445,686284.8676,2568000,0.061365827
BDI,Burundi,2017,1775.192777,732743.6064,2568000,0.069127445
BDI,Burundi,2018,2874.575195,1323364.485,2568000,0.111938286
BDI,Burundi,2019,2386.329928,1104102.919,2568000,0.09292562
BDI,Burundi,2020,1856.851775,912921.7948,2568000,0.072307312
KHM,Cambodia,2001,28491.44387,14150705.51,17652000,0.161406321
KHM,Cambodia,2002,54862.0762,27744381.44,17652000,0.310798075
KHM,Cambodia,2003,56839.5435,27884051.32,17652000,0.322000586
KHM,Cambodia,2004,79250.90741,41588145.68,17652000,0.448962766
KHM,Cambodia,2005,64649.35026,34622397.49,17652000,0.36624377
KHM,Cambodia,2006,80507.1954,44347872.88,17652000,0.456079738
KHM,Cambodia,2007,77676.05563,42550792.5,17652000,0.440041104
KHM,Cambodia,2008,83499.46632,49210771.93,17652000,0.473031194
KHM,Cambodia,2009,121021.3658,68572405.99,17652000,0.685595773
KHM,Cambodia,2010,237881.9133,135297610.7,17652000,1.347620175
KHM,Cambodia,2011,192154.6655,123069660.5,17652000,1.088571638
KHM,Cambodia,2012,195568.9571,121485326.5,17652000,1.107913875
KHM,Cambodia,2013,190096.3984,126439476.4,17652000,1.076911389
KHM,Cambodia,2014,161796.8748,103097138.5,17652000,0.916592312
KHM,Cambodia,2015,132701.1436,79924035.58,17652000,0.751762654
KHM,Cambodia,2016,182417.9536,108811441.1,17652000,1.033412382
KHM,Cambodia,2017,118333.2675,70182352.23,17652000,0.670367479
KHM,Cambodia,2018,113205.2283,65854834.93,17652000,0.641316725
KHM,Cambodia,2019,143306.852,82587653.4,17652000,0.811844845
KHM,Cambodia,2020,143487.8109,83294459.42,17652000,0.812869992
CMR,Cameroon,2001,39203.71718,19586487.56,47271000,0.08293397
CMR,Cameroon,2002,28766.95157,14935157.23,47271000,0.06085539
CMR,Cameroon,2003,25344.84636,13633887.31,47271000,0.053616057
CMR,Cameroon,2004,23003.29793,12089100.06,47271000,0.048662601
CMR,Cameroon,2005,25159.00557,13594412.89,47271000,0.053222918
CMR,Cameroon,2006,35986.04111,18825284.67,47271000,0.076127099
CMR,Cameroon,2007,45916.05231,24595183.52,47271000,0.09713366
CMR,Cameroon,2008,35141.59928,19135487.87,47271000,0.074340715
CMR,Cameroon,2009,36072.01191,21640217.9,47271000,0.076308967
CMR,Cameroon,2010,57991.86698,31761020.69,47271000,0.122679586
CMR,Cameroon,2011,27651.74511,15608157.18,47271000,0.058496214
CMR,Cameroon,2012,51267.60247,28671040.6,47271000,0.10845466
CMR,Cameroon,2013,84612.41503,49109136.08,47271000,0.178994341
CMR,Cameroon,2014,181851.0045,108645244.3,47271000,0.384698874
CMR,Cameroon,2015,78969.88323,47029933.12,47271000,0.16705778
CMR,Cameroon,2016,116619.23,71507767.74,47271000,0.246703539
CMR,Cameroon,2017,187281.052,110047513.9,47271000,0.396185932
CMR,Cameroon,2018,120813.9643,74888184.86,47271000,0.25557734
CMR,Cameroon,2019,121800.9687,73993129.1,47271000,0.25766531
CMR,Cameroon,2020,202795.6687,133881011.2,47271000,0.429006513
CAN,Canada,2001,1358154.799,256771843.7,896559000,0.151485268
CAN,Canada,2002,2316887.665,347580020.8,896559000,0.258419989
CAN,Canada,2003,1607282.58,306956994.9,896559000,0.179272371
CAN,Canada,2004,2706458.872,534380444,896559000,0.301871809
CAN,Canada,2005,2920793.258,466320392.1,896559000,0.325778143
CAN,Canada,2006,2406190.736,432067244.8,896559000,0.268380635
CAN,Canada,2007,2117900.17,420571496.9,896559000,0.23622541
CAN,Canada,2008,1949007.757,358808810.1,896559000,0.217387563
CAN,Canada,2009,1550371.987,304249851.5,896559000,0.172924703
CAN,Canada,2010,2104876.435,374392738.8,896559000,0.234772774
CAN,Canada,2011,2160700.601,366201634.2,896559000,0.240999265
CAN,Canada,2012,2545494.171,463941928.7,896559000,0.2839182
CAN,Canada,2013,2807337.592,421927968.5,896559000,0.313123575
CAN,Canada,2014,2643608.541,418490256.5,896559000,0.294861637
CAN,Canada,2015,2733439.469,432145097.1,896559000,0.304881159
CAN,Canada,2016,2084425.675,436782286.5,896559000,0.232491746
CAN,Canada,2017,2559736.04,515882329.1,896559000,0.285506703
CAN,Canada,2018,2142937.381,471930195.6,896559000,0.239017999
CAN,Canada,2019,2175715.827,467378058.4,896559000,0.242674027
CAN,Canada,2020,1195271.756,317878921.5,896559000,0.133317691
CPV,Cape Verde,2001,7.136450794,0,403000,0.001770831
CPV,Cape Verde,2002,22.8340031,0,403000,0.005666006
CPV,Cape Verde,2003,8.925222414,0,403000,0.002214695
CPV,Cape Verde,2004,0.59513159,0,403000,0.000147675
CPV,Cape Verde,2005,5.479304097,0,403000,0.001359629
CPV,Cape Verde,2006,6.024247134,0,403000,0.00149485
CPV,Cape Verde,2007,0.591771181,0,403000,0.000146841
CPV,Cape Verde,2008,0.148145368,0,403000,3.67606E-05
CPV,Cape Verde,2009,7.957187264,0,403000,0.001974488
CPV,Cape Verde,2010,0.892166426,0,403000,0.000221381
CPV,Cape Verde,2011,16.40944346,0,403000,0.004071822
CPV,Cape Verde,2012,8.993036956,0,403000,0.002231523
CPV,Cape Verde,2013,9.770838933,0,403000,0.002424526
CPV,Cape Verde,2014,4.078788126,0,403000,0.001012106
CPV,Cape Verde,2018,10.8567903,0,403000,0.002693993
CPV,Cape Verde,2019,0.074335383,0,403000,1.84455E-05
CPV,Cape Verde,2020,3.269718753,0,403000,0.000811345
CYM,Cayman Islands,2001,20.6816122,3919.030096,24000,0.086173384
CYM,Cayman Islands,2002,5.598244417,1225.236362,24000,0.023326018
CYM,Cayman Islands,2003,6.324797604,1358.691371,24000,0.026353323
CYM,Cayman Islands,2004,47.10307624,12687.12931,24000,0.196262818
CYM,Cayman Islands,2005,9.160497889,2489.945565,24000,0.038168741
CYM,Cayman Islands,2006,17.95942013,4585.41015,24000,0.074830917
CYM,Cayman Islands,2007,17.86412731,4371.862375,24000,0.074433864
CYM,Cayman Islands,2008,32.34618678,8830.33649,24000,0.134775778
CYM,Cayman Islands,2009,29.88331568,8434.421571,24000,0.124513815
CYM,Cayman Islands,2010,39.79336772,11391.57325,24000,0.165805699
CYM,Cayman Islands,2011,39.77471242,11889.27111,24000,0.165727968
CYM,Cayman Islands,2012,9.227671763,3063.153037,24000,0.038448632
CYM,Cayman Islands,2013,18.10549302,6227.128685,24000,0.075439554
CYM,Cayman Islands,2014,7.705385204,2396.204056,24000,0.032105772
CYM,Cayman Islands,2015,0.072517095,19.1790699,24000,0.000302155
CYM,Cayman Islands,2016,70.06050036,17536.18257,24000,0.291918752
CYM,Cayman Islands,2017,73.62158437,20067.55391,24000,0.306756602
CYM,Cayman Islands,2018,42.38853785,11703.65533,24000,0.176618908
CYM,Cayman Islands,2019,10.7603673,4519.415083,24000,0.044834864
CYM,Cayman Islands,2020,8.57770746,3408.448048,24000,0.035740448
CAF,Central African Republic,2001,31282.43685,14086047.31,62298000,0.050214191
CAF,Central African Republic,2002,34417.72161,15417648.33,62298000,0.055246913
CAF,Central African Republic,2003,13726.63788,6675226.183,62298000,0.022033834
CAF,Central African Republic,2004,14588.89728,7223204.669,62298000,0.023417922
CAF,Central African Republic,2005,29316.80744,12682598.16,62298000,0.047058987
CAF,Central African Republic,2006,57883.22093,21987316.35,62298000,0.09291345
CAF,Central African Republic,2007,37308.15626,17749348.13,62298000,0.059886604
CAF,Central African Republic,2008,31859.75234,13358592.07,62298000,0.051140891
CAF,Central African Republic,2009,48252.90322,22591152.12,62298000,0.07745498
CAF,Central African Republic,2010,48554.30071,23629015.77,62298000,0.077938779
CAF,Central African Republic,2011,49140.1549,22731312.93,62298000,0.078879185
CAF,Central African Republic,2012,57313.88907,26613776.23,62298000,0.091999565
CAF,Central African Republic,2013,44182.45789,18178688.01,62298000,0.07092115
CAF,Central African Republic,2014,57852.20593,24188836.96,62298000,0.092863665
CAF,Central African Republic,2015,27315.83103,11825123.96,62298000,0.043847043
CAF,Central African Republic,2016,51151.99412,28323881.26,62298000,0.082108565
CAF,Central African Republic,2017,63910.17759,30643692.31,62298000,0.102587848
CAF,Central African Republic,2018,40912.99304,18768332.96,62298000,0.065673044
CAF,Central African Republic,2019,49026.38682,23746126.43,62298000,0.078696566
CAF,Central African Republic,2020,55136.67812,28368147.64,62298000,0.088504732
TCD,Chad,2001,883.6264799,224458.9015,125920000,0.000701736
TCD,Chad,2002,1958.47583,506105.7004,125920000,0.001555333
TCD,Chad,2003,193.5413761,52706.69785,125920000,0.000153702
TCD,Chad,2004,456.7286127,118923.2208,125920000,0.000362713
TCD,Chad,2005,472.3727029,129239.85,125920000,0.000375137
TCD,Chad,2006,2981.897009,801132.6558,125920000,0.002368088
TCD,Chad,2007,1001.077371,269406.2679,125920000,0.000795011
TCD,Chad,2008,3402.111485,904424.2724,125920000,0.002701804
TCD,Chad,2009,1065.523055,288471.4643,125920000,0.00084619
TCD,Chad,2010,254.6524739,70265.37357,125920000,0.000202234
TCD,Chad,2011,920.0001788,250340.2071,125920000,0.000730623
TCD,Chad,2012,2491.109581,675893.7001,125920000,0.001978327
TCD,Chad,2013,2895.247093,806617.3606,125920000,0.002299275
TCD,Chad,2014,3000.665873,827296.0747,125920000,0.002382994
TCD,Chad,2015,2591.368461,719706.7544,125920000,0.002057948
